timestamp,index,name,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.free [MiB],memory.total [MiB],power.draw [W],temperature.gpu
2024/01/07 19:00:00.000,1,NVIDIA A100-SXM4-40GB,7.2 %,5.7 %,2777 MiB,37759 MiB,40536 MiB,84.43 W,39
2024/01/07 19:00:00.000,2,NVIDIA V100-SXM2-32GB,6.4 %,5.1 %,0 MiB,40536 MiB,40536 MiB,61.25 W,38
2024/01/07 19:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,347 MiB,40189 MiB,40536 MiB,50.10 W,36
2024/01/07 20:00:00.000,0,NVIDIA A100-SXM4-40GB,12.5 %,10.0 %,4749 MiB,35787 MiB,40536 MiB,102.60 W,41
2024/01/07 20:00:00.000,1,NVIDIA A100-SXM4-40GB,11.8 %,9.4 %,3901 MiB,36635 MiB,40536 MiB,100.00 W,41
2024/01/07 20:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,723 MiB,39813 MiB,40536 MiB,50.10 W,36
2024/01/07 20:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/07 21:00:00.000,0,NVIDIA A100-SXM4-40GB,6.7 %,5.4 %,2959 MiB,37577 MiB,40536 MiB,82.79 W,38
2024/01/07 21:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1122 MiB,39414 MiB,40536 MiB,66.80 W,36
2024/01/07 21:00:00.000,2,NVIDIA V100-SXM2-32GB,4.2 %,3.4 %,124 MiB,40412 MiB,40536 MiB,55.74 W,37
2024/01/07 21:00:00.000,3,NVIDIA V100-SXM2-32GB,3.7 %,3.0 %,0 MiB,40536 MiB,40536 MiB,54.41 W,37
2024/01/07 22:00:00.000,0,NVIDIA A100-SXM4-40GB,10.8 %,8.6 %,2820 MiB,37716 MiB,40536 MiB,96.65 W,40
2024/01/07 22:00:00.000,1,NVIDIA A100-SXM4-40GB,8.5 %,6.8 %,1638 MiB,38898 MiB,40536 MiB,88.96 W,39
2024/01/07 22:00:00.000,2,NVIDIA V100-SXM2-32GB,4.8 %,3.9 %,2847 MiB,37689 MiB,40536 MiB,57.33 W,37
2024/01/07 22:00:00.000,3,NVIDIA V100-SXM2-32GB,5.8 %,4.6 %,2569 MiB,37967 MiB,40536 MiB,59.82 W,38
2024/01/07 23:00:00.000,0,NVIDIA A100-SXM4-40GB,2.4 %,1.9 %,654 MiB,39882 MiB,40536 MiB,68.01 W,36
2024/01/07 23:00:00.000,1,NVIDIA A100-SXM4-40GB,11.5 %,9.2 %,3589 MiB,36947 MiB,40536 MiB,99.11 W,41
2024/01/07 23:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1554 MiB,38982 MiB,40536 MiB,50.10 W,36
2024/01/07 23:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/08 00:00:00.000,0,NVIDIA A100-SXM4-40GB,2.2 %,1.8 %,523 MiB,40013 MiB,40536 MiB,67.52 W,36
2024/01/08 00:00:00.000,1,NVIDIA A100-SXM4-40GB,9.3 %,7.4 %,4188 MiB,36348 MiB,40536 MiB,91.50 W,40
2024/01/08 00:00:00.000,2,NVIDIA V100-SXM2-32GB,11.3 %,9.0 %,3340 MiB,37196 MiB,40536 MiB,73.76 W,41
2024/01/08 00:00:00.000,3,NVIDIA V100-SXM2-32GB,3.8 %,3.0 %,3198 MiB,37338 MiB,40536 MiB,54.60 W,37
2024/01/08 01:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/08 01:00:00.000,1,NVIDIA A100-SXM4-40GB,5.8 %,4.7 %,1676 MiB,38860 MiB,40536 MiB,79.81 W,38
2024/01/08 01:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/08 01:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1913 MiB,38623 MiB,40536 MiB,50.10 W,36
2024/01/08 02:00:00.000,0,NVIDIA A100-SXM4-40GB,8.3 %,6.7 %,3486 MiB,37050 MiB,40536 MiB,88.35 W,39
2024/01/08 02:00:00.000,1,NVIDIA A100-SXM4-40GB,6.5 %,5.2 %,2369 MiB,38167 MiB,40536 MiB,82.17 W,38
2024/01/08 02:00:00.000,2,NVIDIA V100-SXM2-32GB,8.0 %,6.4 %,4082 MiB,36454 MiB,40536 MiB,65.49 W,39
2024/01/08 02:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1068 MiB,39468 MiB,40536 MiB,50.10 W,36
2024/01/08 03:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1197 MiB,39339 MiB,40536 MiB,66.80 W,36
2024/01/08 03:00:00.000,1,NVIDIA A100-SXM4-40GB,3.2 %,2.5 %,0 MiB,40536 MiB,40536 MiB,70.75 W,37
2024/01/08 03:00:00.000,2,NVIDIA V100-SXM2-32GB,12.1 %,9.6 %,3370 MiB,37166 MiB,40536 MiB,75.74 W,41
2024/01/08 03:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2487 MiB,38049 MiB,40536 MiB,50.10 W,36
2024/01/08 04:00:00.000,0,NVIDIA A100-SXM4-40GB,4.4 %,3.5 %,1803 MiB,38733 MiB,40536 MiB,74.90 W,37
2024/01/08 04:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,2372 MiB,38164 MiB,40536 MiB,66.80 W,36
2024/01/08 04:00:00.000,2,NVIDIA V100-SXM2-32GB,5.3 %,4.3 %,1670 MiB,38866 MiB,40536 MiB,58.63 W,38
2024/01/08 04:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/08 05:00:00.000,0,NVIDIA A100-SXM4-40GB,4.4 %,3.5 %,4466 MiB,36070 MiB,40536 MiB,74.90 W,37
2024/01/08 05:00:00.000,1,NVIDIA A100-SXM4-40GB,8.8 %,7.0 %,3386 MiB,37150 MiB,40536 MiB,89.91 W,39
2024/01/08 05:00:00.000,2,NVIDIA V100-SXM2-32GB,7.5 %,6.0 %,2370 MiB,38166 MiB,40536 MiB,64.22 W,39
2024/01/08 05:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,400 MiB,40136 MiB,40536 MiB,50.10 W,36
2024/01/08 06:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/08 06:00:00.000,1,NVIDIA A100-SXM4-40GB,14.4 %,11.5 %,7263 MiB,33273 MiB,40536 MiB,109.07 W,42
2024/01/08 06:00:00.000,2,NVIDIA V100-SXM2-32GB,12.7 %,10.1 %,5301 MiB,35235 MiB,40536 MiB,77.31 W,41
2024/01/08 06:00:00.000,3,NVIDIA V100-SXM2-32GB,4.5 %,3.6 %,2625 MiB,37911 MiB,40536 MiB,56.46 W,37
2024/01/08 07:00:00.000,0,NVIDIA A100-SXM4-40GB,3.1 %,2.5 %,337 MiB,40199 MiB,40536 MiB,70.69 W,37
2024/01/08 07:00:00.000,1,NVIDIA A100-SXM4-40GB,6.7 %,5.4 %,3625 MiB,36911 MiB,40536 MiB,82.93 W,38
2024/01/08 07:00:00.000,2,NVIDIA V100-SXM2-32GB,7.8 %,6.2 %,4491 MiB,36045 MiB,40536 MiB,64.83 W,39
2024/01/08 07:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1513 MiB,39023 MiB,40536 MiB,50.10 W,36
2024/01/08 08:00:00.000,0,NVIDIA A100-SXM4-40GB,4.6 %,3.7 %,2287 MiB,38249 MiB,40536 MiB,75.71 W,37
2024/01/08 08:00:00.000,1,NVIDIA A100-SXM4-40GB,3.3 %,2.7 %,1099 MiB,39437 MiB,40536 MiB,71.32 W,37
2024/01/08 08:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,84 MiB,40452 MiB,40536 MiB,50.10 W,36
2024/01/08 08:00:00.000,3,NVIDIA V100-SXM2-32GB,5.2 %,4.2 %,2076 MiB,38460 MiB,40536 MiB,58.26 W,38
2024/01/08 09:00:00.000,0,NVIDIA A100-SXM4-40GB,79.5 %,63.6 %,31505 MiB,9031 MiB,40536 MiB,330.43 W,75
2024/01/08 09:00:00.000,1,NVIDIA A100-SXM4-40GB,71.9 %,57.5 %,28569 MiB,11967 MiB,40536 MiB,304.33 W,71
2024/01/08 09:00:00.000,2,NVIDIA V100-SXM2-32GB,45.2 %,36.2 %,18282 MiB,22254 MiB,40536 MiB,160.32 W,58
2024/01/08 09:00:00.000,3,NVIDIA V100-SXM2-32GB,3.8 %,3.1 %,1397 MiB,39139 MiB,40536 MiB,54.77 W,37
2024/01/08 10:00:00.000,0,NVIDIA A100-SXM4-40GB,85.7 %,68.6 %,34091 MiB,6445 MiB,40536 MiB,351.43 W,78
2024/01/08 10:00:00.000,1,NVIDIA A100-SXM4-40GB,68.8 %,55.0 %,27038 MiB,13498 MiB,40536 MiB,293.93 W,69
2024/01/08 10:00:00.000,2,NVIDIA V100-SXM2-32GB,55.4 %,44.3 %,22126 MiB,18410 MiB,40536 MiB,186.25 W,63
2024/01/08 10:00:00.000,3,NVIDIA V100-SXM2-32GB,14.8 %,11.8 %,6920 MiB,33616 MiB,40536 MiB,82.66 W,42
2024/01/08 11:00:00.000,0,NVIDIA A100-SXM4-40GB,72.9 %,58.3 %,27730 MiB,12806 MiB,40536 MiB,307.87 W,71
2024/01/08 11:00:00.000,1,NVIDIA A100-SXM4-40GB,59.7 %,47.7 %,23857 MiB,16679 MiB,40536 MiB,262.84 W,65
2024/01/08 11:00:00.000,2,NVIDIA V100-SXM2-32GB,49.5 %,39.6 %,20103 MiB,20433 MiB,40536 MiB,171.19 W,60
2024/01/08 11:00:00.000,3,NVIDIA V100-SXM2-32GB,8.4 %,6.7 %,3113 MiB,37423 MiB,40536 MiB,66.31 W,39
2024/01/08 12:00:00.000,0,NVIDIA A100-SXM4-40GB,79.9 %,64.0 %,32731 MiB,7805 MiB,40536 MiB,331.81 W,75
2024/01/08 12:00:00.000,1,NVIDIA A100-SXM4-40GB,70.2 %,56.1 %,28526 MiB,12010 MiB,40536 MiB,298.56 W,70
2024/01/08 12:00:00.000,2,NVIDIA V100-SXM2-32GB,44.5 %,35.6 %,19160 MiB,21376 MiB,40536 MiB,158.43 W,57
2024/01/08 12:00:00.000,3,NVIDIA V100-SXM2-32GB,6.0 %,4.8 %,3061 MiB,37475 MiB,40536 MiB,60.31 W,38
2024/01/08 13:00:00.000,0,NVIDIA A100-SXM4-40GB,80.2 %,64.2 %,33989 MiB,6547 MiB,40536 MiB,332.73 W,75
2024/01/08 13:00:00.000,1,NVIDIA A100-SXM4-40GB,69.5 %,55.6 %,27385 MiB,13151 MiB,40536 MiB,296.41 W,70
2024/01/08 13:00:00.000,2,NVIDIA V100-SXM2-32GB,43.1 %,34.5 %,18271 MiB,22265 MiB,40536 MiB,154.99 W,57
2024/01/08 13:00:00.000,3,NVIDIA V100-SXM2-32GB,9.6 %,7.6 %,2598 MiB,37938 MiB,40536 MiB,69.38 W,40
2024/01/08 14:00:00.000,0,NVIDIA A100-SXM4-40GB,71.6 %,57.3 %,29899 MiB,10637 MiB,40536 MiB,303.59 W,71
2024/01/08 14:00:00.000,1,NVIDIA A100-SXM4-40GB,62.4 %,49.9 %,25392 MiB,15144 MiB,40536 MiB,272.01 W,66
2024/01/08 14:00:00.000,2,NVIDIA V100-SXM2-32GB,51.3 %,41.1 %,20450 MiB,20086 MiB,40536 MiB,175.90 W,61
2024/01/08 14:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1790 MiB,38746 MiB,40536 MiB,50.10 W,36
2024/01/08 15:00:00.000,0,NVIDIA A100-SXM4-40GB,72.2 %,57.8 %,28463 MiB,12073 MiB,40536 MiB,305.60 W,71
2024/01/08 15:00:00.000,1,NVIDIA A100-SXM4-40GB,70.0 %,56.0 %,29976 MiB,10560 MiB,40536 MiB,297.97 W,70
2024/01/08 15:00:00.000,2,NVIDIA V100-SXM2-32GB,47.0 %,37.6 %,19630 MiB,20906 MiB,40536 MiB,164.87 W,59
2024/01/08 15:00:00.000,3,NVIDIA V100-SXM2-32GB,4.4 %,3.5 %,3959 MiB,36577 MiB,40536 MiB,56.30 W,37
2024/01/08 16:00:00.000,0,NVIDIA A100-SXM4-40GB,69.7 %,55.8 %,28711 MiB,11825 MiB,40536 MiB,297.09 W,70
2024/01/08 16:00:00.000,1,NVIDIA A100-SXM4-40GB,74.4 %,59.5 %,28584 MiB,11952 MiB,40536 MiB,313.08 W,72
2024/01/08 16:00:00.000,2,NVIDIA V100-SXM2-32GB,43.2 %,34.6 %,17654 MiB,22882 MiB,40536 MiB,155.18 W,57
2024/01/08 16:00:00.000,3,NVIDIA V100-SXM2-32GB,11.8 %,9.4 %,2590 MiB,37946 MiB,40536 MiB,75.10 W,41
2024/01/08 17:00:00.000,0,NVIDIA A100-SXM4-40GB,65.5 %,52.4 %,26164 MiB,14372 MiB,40536 MiB,282.85 W,68
2024/01/08 17:00:00.000,1,NVIDIA A100-SXM4-40GB,75.2 %,60.2 %,29326 MiB,11210 MiB,40536 MiB,315.77 W,73
2024/01/08 17:00:00.000,2,NVIDIA V100-SXM2-32GB,48.5 %,38.8 %,19555 MiB,20981 MiB,40536 MiB,168.74 W,59
2024/01/08 17:00:00.000,3,NVIDIA V100-SXM2-32GB,11.1 %,8.8 %,5933 MiB,34603 MiB,40536 MiB,73.18 W,41
2024/01/08 18:00:00.000,0,NVIDIA A100-SXM4-40GB,8.8 %,7.1 %,3453 MiB,37083 MiB,40536 MiB,90.02 W,39
2024/01/08 18:00:00.000,1,NVIDIA A100-SXM4-40GB,15.8 %,12.6 %,7010 MiB,33526 MiB,40536 MiB,113.72 W,43
2024/01/08 18:00:00.000,2,NVIDIA V100-SXM2-32GB,7.1 %,5.7 %,2829 MiB,37707 MiB,40536 MiB,63.16 W,39
2024/01/08 18:00:00.000,3,NVIDIA V100-SXM2-32GB,9.7 %,7.8 %,4007 MiB,36529 MiB,40536 MiB,69.78 W,40
2024/01/08 19:00:00.000,0,NVIDIA A100-SXM4-40GB,4.9 %,3.9 %,1235 MiB,39301 MiB,40536 MiB,76.52 W,37
2024/01/08 19:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/08 19:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2513 MiB,38023 MiB,40536 MiB,50.10 W,36
2024/01/08 19:00:00.000,3,NVIDIA V100-SXM2-32GB,2.8 %,2.2 %,1315 MiB,39221 MiB,40536 MiB,52.05 W,36
2024/01/08 20:00:00.000,0,NVIDIA A100-SXM4-40GB,12.4 %,9.9 %,5581 MiB,34955 MiB,40536 MiB,102.17 W,41
2024/01/08 20:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,2290 MiB,38246 MiB,40536 MiB,66.80 W,36
2024/01/08 20:00:00.000,2,NVIDIA V100-SXM2-32GB,7.7 %,6.1 %,140 MiB,40396 MiB,40536 MiB,64.60 W,39
2024/01/08 20:00:00.000,3,NVIDIA V100-SXM2-32GB,6.7 %,5.4 %,4434 MiB,36102 MiB,40536 MiB,62.09 W,38
2024/01/08 21:00:00.000,0,NVIDIA A100-SXM4-40GB,7.9 %,6.4 %,3024 MiB,37512 MiB,40536 MiB,87.03 W,39
2024/01/08 21:00:00.000,1,NVIDIA A100-SXM4-40GB,4.7 %,3.8 %,3379 MiB,37157 MiB,40536 MiB,76.13 W,37
2024/01/08 21:00:00.000,2,NVIDIA V100-SXM2-32GB,9.2 %,7.4 %,4097 MiB,36439 MiB,40536 MiB,68.51 W,40
2024/01/08 21:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,116 MiB,40420 MiB,40536 MiB,50.10 W,36
2024/01/08 22:00:00.000,0,NVIDIA A100-SXM4-40GB,8.6 %,6.9 %,4354 MiB,36182 MiB,40536 MiB,89.31 W,39
2024/01/08 22:00:00.000,1,NVIDIA A100-SXM4-40GB,2.2 %,1.7 %,1224 MiB,39312 MiB,40536 MiB,67.43 W,36
2024/01/08 22:00:00.000,2,NVIDIA V100-SXM2-32GB,5.5 %,4.4 %,1390 MiB,39146 MiB,40536 MiB,59.15 W,38
2024/01/08 22:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/08 23:00:00.000,0,NVIDIA A100-SXM4-40GB,5.1 %,4.1 %,4539 MiB,35997 MiB,40536 MiB,77.24 W,38
2024/01/08 23:00:00.000,1,NVIDIA A100-SXM4-40GB,9.2 %,7.4 %,3500 MiB,37036 MiB,40536 MiB,91.36 W,40
2024/01/08 23:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1613 MiB,38923 MiB,40536 MiB,50.10 W,36
2024/01/08 23:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,994 MiB,39542 MiB,40536 MiB,50.10 W,36
2024/01/09 00:00:00.000,0,NVIDIA A100-SXM4-40GB,7.0 %,5.6 %,2270 MiB,38266 MiB,40536 MiB,83.95 W,39
2024/01/09 00:00:00.000,1,NVIDIA A100-SXM4-40GB,14.0 %,11.2 %,7803 MiB,32733 MiB,40536 MiB,107.46 W,42
2024/01/09 00:00:00.000,2,NVIDIA V100-SXM2-32GB,12.8 %,10.2 %,4566 MiB,35970 MiB,40536 MiB,77.54 W,41
2024/01/09 00:00:00.000,3,NVIDIA V100-SXM2-32GB,9.8 %,7.9 %,3559 MiB,36977 MiB,40536 MiB,70.08 W,40
2024/01/09 01:00:00.000,0,NVIDIA A100-SXM4-40GB,8.8 %,7.0 %,2329 MiB,38207 MiB,40536 MiB,89.90 W,39
2024/01/09 01:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1220 MiB,39316 MiB,40536 MiB,66.80 W,36
2024/01/09 01:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,111 MiB,40425 MiB,40536 MiB,50.10 W,36
2024/01/09 01:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,526 MiB,40010 MiB,40536 MiB,50.10 W,36
2024/01/09 02:00:00.000,0,NVIDIA A100-SXM4-40GB,4.9 %,3.9 %,1807 MiB,38729 MiB,40536 MiB,76.66 W,37
2024/01/09 02:00:00.000,1,NVIDIA A100-SXM4-40GB,9.0 %,7.2 %,2880 MiB,37656 MiB,40536 MiB,90.64 W,40
2024/01/09 02:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/09 02:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,85 MiB,40451 MiB,40536 MiB,50.10 W,36
2024/01/09 03:00:00.000,0,NVIDIA A100-SXM4-40GB,3.6 %,2.9 %,2092 MiB,38444 MiB,40536 MiB,72.29 W,37
2024/01/09 03:00:00.000,1,NVIDIA A100-SXM4-40GB,15.1 %,12.1 %,5036 MiB,35500 MiB,40536 MiB,111.22 W,43
2024/01/09 03:00:00.000,2,NVIDIA V100-SXM2-32GB,4.5 %,3.6 %,2328 MiB,38208 MiB,40536 MiB,56.37 W,37
2024/01/09 03:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/09 04:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,1619 MiB,38917 MiB,40536 MiB,66.80 W,36
2024/01/09 04:00:00.000,1,NVIDIA A100-SXM4-40GB,11.5 %,9.2 %,4349 MiB,36187 MiB,40536 MiB,99.08 W,41
2024/01/09 04:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1400 MiB,39136 MiB,40536 MiB,50.10 W,36
2024/01/09 04:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/09 05:00:00.000,0,NVIDIA A100-SXM4-40GB,11.7 %,9.3 %,4443 MiB,36093 MiB,40536 MiB,99.71 W,41
2024/01/09 05:00:00.000,1,NVIDIA A100-SXM4-40GB,11.5 %,9.2 %,5518 MiB,35018 MiB,40536 MiB,98.96 W,41
2024/01/09 05:00:00.000,2,NVIDIA V100-SXM2-32GB,3.8 %,3.0 %,13 MiB,40523 MiB,40536 MiB,54.69 W,37
2024/01/09 05:00:00.000,3,NVIDIA V100-SXM2-32GB,2.9 %,2.3 %,1779 MiB,38757 MiB,40536 MiB,52.42 W,36
2024/01/09 06:00:00.000,0,NVIDIA A100-SXM4-40GB,6.0 %,4.8 %,1868 MiB,38668 MiB,40536 MiB,80.43 W,38
2024/01/09 06:00:00.000,1,NVIDIA A100-SXM4-40GB,6.7 %,5.3 %,1860 MiB,38676 MiB,40536 MiB,82.62 W,38
2024/01/09 06:00:00.000,2,NVIDIA V100-SXM2-32GB,3.3 %,2.6 %,1793 MiB,38743 MiB,40536 MiB,53.35 W,37
2024/01/09 06:00:00.000,3,NVIDIA V100-SXM2-32GB,2.4 %,1.9 %,3554 MiB,36982 MiB,40536 MiB,51.20 W,36
2024/01/09 07:00:00.000,0,NVIDIA A100-SXM4-40GB,8.6 %,6.9 %,3799 MiB,36737 MiB,40536 MiB,89.22 W,39
2024/01/09 07:00:00.000,1,NVIDIA A100-SXM4-40GB,9.6 %,7.7 %,3879 MiB,36657 MiB,40536 MiB,92.73 W,40
2024/01/09 07:00:00.000,2,NVIDIA V100-SXM2-32GB,17.3 %,13.8 %,6869 MiB,33667 MiB,40536 MiB,89.07 W,44
2024/01/09 07:00:00.000,3,NVIDIA V100-SXM2-32GB,6.0 %,4.8 %,1179 MiB,39357 MiB,40536 MiB,60.41 W,38
2024/01/09 08:00:00.000,0,NVIDIA A100-SXM4-40GB,5.2 %,4.2 %,1710 MiB,38826 MiB,40536 MiB,77.76 W,38
2024/01/09 08:00:00.000,1,NVIDIA A100-SXM4-40GB,8.1 %,6.5 %,3625 MiB,36911 MiB,40536 MiB,87.70 W,39
2024/01/09 08:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,449 MiB,40087 MiB,40536 MiB,50.10 W,36
2024/01/09 08:00:00.000,3,NVIDIA V100-SXM2-32GB,2.1 %,1.7 %,1614 MiB,38922 MiB,40536 MiB,50.48 W,36
2024/01/09 09:00:00.000,0,NVIDIA A100-SXM4-40GB,70.3 %,56.2 %,28104 MiB,12432 MiB,40536 MiB,298.89 W,70
2024/01/09 09:00:00.000,1,NVIDIA A100-SXM4-40GB,78.4 %,62.7 %,30993 MiB,9543 MiB,40536 MiB,326.40 W,74
2024/01/09 09:00:00.000,2,NVIDIA V100-SXM2-32GB,40.2 %,32.1 %,16852 MiB,23684 MiB,40536 MiB,147.45 W,55
2024/01/09 09:00:00.000,3,NVIDIA V100-SXM2-32GB,4.4 %,3.6 %,2087 MiB,38449 MiB,40536 MiB,56.32 W,37
2024/01/09 10:00:00.000,0,NVIDIA A100-SXM4-40GB,69.7 %,55.8 %,28241 MiB,12295 MiB,40536 MiB,297.08 W,70
2024/01/09 10:00:00.000,1,NVIDIA A100-SXM4-40GB,85.5 %,68.4 %,34869 MiB,5667 MiB,40536 MiB,350.55 W,78
2024/01/09 10:00:00.000,2,NVIDIA V100-SXM2-32GB,37.1 %,29.7 %,14342 MiB,26194 MiB,40536 MiB,139.71 W,54
2024/01/09 10:00:00.000,3,NVIDIA V100-SXM2-32GB,6.1 %,4.9 %,2801 MiB,37735 MiB,40536 MiB,60.64 W,38
2024/01/09 11:00:00.000,0,NVIDIA A100-SXM4-40GB,81.5 %,65.2 %,33540 MiB,6996 MiB,40536 MiB,337.01 W,76
2024/01/09 11:00:00.000,1,NVIDIA A100-SXM4-40GB,73.6 %,58.9 %,30098 MiB,10438 MiB,40536 MiB,310.12 W,72
2024/01/09 11:00:00.000,2,NVIDIA V100-SXM2-32GB,46.9 %,37.5 %,17996 MiB,22540 MiB,40536 MiB,164.53 W,58
2024/01/09 11:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,112 MiB,40424 MiB,40536 MiB,50.10 W,36
2024/01/09 12:00:00.000,0,NVIDIA A100-SXM4-40GB,79.5 %,63.6 %,29889 MiB,10647 MiB,40536 MiB,330.47 W,75
2024/01/09 12:00:00.000,1,NVIDIA A100-SXM4-40GB,65.8 %,52.6 %,26568 MiB,13968 MiB,40536 MiB,283.73 W,68
2024/01/09 12:00:00.000,2,NVIDIA V100-SXM2-32GB,32.5 %,26.0 %,11612 MiB,28924 MiB,40536 MiB,127.80 W,51
2024/01/09 12:00:00.000,3,NVIDIA V100-SXM2-32GB,8.2 %,6.5 %,2984 MiB,37552 MiB,40536 MiB,65.81 W,39
2024/01/09 13:00:00.000,0,NVIDIA A100-SXM4-40GB,82.5 %,66.0 %,34533 MiB,6003 MiB,40536 MiB,340.52 W,76
2024/01/09 13:00:00.000,1,NVIDIA A100-SXM4-40GB,69.7 %,55.7 %,27718 MiB,12818 MiB,40536 MiB,296.90 W,70
2024/01/09 13:00:00.000,2,NVIDIA V100-SXM2-32GB,47.2 %,37.7 %,19467 MiB,21069 MiB,40536 MiB,165.26 W,59
2024/01/09 13:00:00.000,3,NVIDIA V100-SXM2-32GB,12.9 %,10.4 %,4268 MiB,36268 MiB,40536 MiB,77.99 W,41
2024/01/09 14:00:00.000,0,NVIDIA A100-SXM4-40GB,75.8 %,60.6 %,32189 MiB,8347 MiB,40536 MiB,317.55 W,73
2024/01/09 14:00:00.000,1,NVIDIA A100-SXM4-40GB,72.1 %,57.6 %,28675 MiB,11861 MiB,40536 MiB,304.98 W,71
2024/01/09 14:00:00.000,2,NVIDIA V100-SXM2-32GB,41.3 %,33.1 %,17151 MiB,23385 MiB,40536 MiB,150.42 W,56
2024/01/09 14:00:00.000,3,NVIDIA V100-SXM2-32GB,9.2 %,7.4 %,3447 MiB,37089 MiB,40536 MiB,68.51 W,40
2024/01/09 15:00:00.000,0,NVIDIA A100-SXM4-40GB,71.9 %,57.5 %,30482 MiB,10054 MiB,40536 MiB,304.56 W,71
2024/01/09 15:00:00.000,1,NVIDIA A100-SXM4-40GB,72.9 %,58.3 %,30429 MiB,10107 MiB,40536 MiB,307.80 W,71
2024/01/09 15:00:00.000,2,NVIDIA V100-SXM2-32GB,34.4 %,27.5 %,13894 MiB,26642 MiB,40536 MiB,132.78 W,52
2024/01/09 15:00:00.000,3,NVIDIA V100-SXM2-32GB,12.6 %,10.1 %,3793 MiB,36743 MiB,40536 MiB,77.26 W,41
2024/01/09 16:00:00.000,0,NVIDIA A100-SXM4-40GB,62.3 %,49.9 %,27034 MiB,13502 MiB,40536 MiB,271.98 W,66
2024/01/09 16:00:00.000,1,NVIDIA A100-SXM4-40GB,63.3 %,50.6 %,26189 MiB,14347 MiB,40536 MiB,275.09 W,67
2024/01/09 16:00:00.000,2,NVIDIA V100-SXM2-32GB,61.4 %,49.1 %,24170 MiB,16366 MiB,40536 MiB,201.60 W,66
2024/01/09 16:00:00.000,3,NVIDIA V100-SXM2-32GB,14.1 %,11.3 %,6406 MiB,34130 MiB,40536 MiB,80.91 W,42
